Position Title,Agency,Location,Grade,Salary Min,Salary Max,Job Code,Opening Date,Closing Date,Job URL
Data Scientist,National Institutes of Health,"Montgomery County, Maryland",GS,102415,187093,1560,2026-03-23,2026-03-27,https://www.usajobs.gov:443/job/861059100
"Director, NIH Ethics Office",National Institutes of Health,"Bethesda, Maryland",ES,151661,228000,0301,2026-03-09,2026-03-23,https://www.usajobs.gov:443/job/860190200
"Director, Office of Research Services",National Institutes of Health,"Bethesda, Maryland",ES,151661,228000,0340,2026-03-23,2026-04-06,https://www.usajobs.gov:443/job/861855200
Emergency Management Specialist,National Institutes of Health,"Bethesda, Maryland",GS,70623,133142,0089,2026-03-19,2026-03-23,https://www.usajobs.gov:443/job/861372500
Grants Management Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,85447,158322,1109,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/857127600
Grants Management Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,1109,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/857675300
Health Program Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,77983,158322,0601,2026-03-23,2026-03-27,https://www.usajobs.gov:443/job/861424600
Health Scientist Administrator (PO),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0601,2026-03-16,2026-03-25,https://www.usajobs.gov:443/job/859992200
Health Scientist Administrator (Program Officer),National Institutes of Health,"Montgomery County, Maryland",GS,102415,187093,0601,2026-03-16,2026-03-25,https://www.usajobs.gov:443/job/859990600
Human Resources Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,85447,158322,0201,2026-04-03,2026-04-07,https://www.usajobs.gov:443/job/863302100
Lead Engineering Technician,National Institutes of Health,"Durham County, North Carolina",GS,77983,101383,0802,2026-03-26,2026-03-31,https://www.usajobs.gov:443/job/862473200
Lead Firefighter,National Institutes of Health,"Bethesda, Maryland",GS,70623,91815,0081,2026-03-30,2026-04-06,https://www.usajobs.gov:443/job/862741000
Lead Grants Management Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,1109,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/857385700
Management Analyst,National Institutes of Health,"Salt Lake City, Utah",GS,74678,172980,0343,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863572400
NIH Chief Information Officer,National Institutes of Health,"Bethesda, Maryland",ES,151661,228000,2210,2026-03-09,2026-03-23,https://www.usajobs.gov:443/job/860052400
Nurse,National Institutes of Health,"Baltimore, Maryland",GS,104023,133142,0610,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857540800
Nurse,National Institutes of Health,"Baltimore, Maryland",GS,121785,158322,0610,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857542500
Nurse (Clinical Research),National Institutes of Health,"Baltimore, Maryland",GS,94527,120051,0610,2026-02-23,2026-03-04,https://www.usajobs.gov:443/job/857540700
Nurse (Consultant-Informatics),National Institutes of Health,"Bethesda, Maryland",GS,121785,158322,0610,2026-01-08,2026-01-12,https://www.usajobs.gov:443/job/853229200
Personnel Security Specialist (ADJ),National Institutes of Health,"Bethesda, Maryland",GS,102415,133142,0080,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863195500
Personnel Security Specialist (ADJ),National Institutes of Health,"Bethesda, Maryland",GS,102415,133142,0080,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863195700
Physician,National Institutes of Health,"Montgomery County, Maryland",GP,169279,350000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/856486100
Physician,National Institutes of Health,"Montgomery County, Maryland",GP,143913,285000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857511100
Physician (Clinical),National Institutes of Health,"Baltimore, Maryland",GP,143913,350000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857420200
Physician (Clinical),National Institutes of Health,"Baltimore, Maryland",GP,169279,350000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857421300
Physician (Research),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857466300
Physician (Research),National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857508300
Physician Assistant,National Institutes of Health,"Baltimore, Maryland",GS,102415,158322,0603,2026-02-09,2026-02-13,https://www.usajobs.gov:443/job/856641300
Physician Assistant,National Institutes of Health,"Baltimore, Maryland",GS,102415,158322,0603,2026-02-09,2026-02-13,https://www.usajobs.gov:443/job/856641700
Police Officer,National Institutes of Health,"Bethesda, Maryland",GS,70694,91904,0083,2026-01-05,2026-01-12,https://www.usajobs.gov:443/job/853290200
Police Officer,National Institutes of Health,"Bethesda, Maryland",GS,70694,91904,0083,2026-01-05,2026-01-12,https://www.usajobs.gov:443/job/853290300
Police Officer,National Institutes of Health,"Hamilton, Montana",GS,50460,65599,0083,2026-01-05,2026-01-12,https://www.usajobs.gov:443/job/853290000
Police Officer,National Institutes of Health,"Hamilton, Montana",GS,50460,65599,0083,2026-01-05,2026-01-12,https://www.usajobs.gov:443/job/853290100
Program Analyst,National Institutes of Health,"Montgomery County, Maryland",GS,85447,133142,0343,2026-03-27,2026-04-02,https://www.usajobs.gov:443/job/862764700
Program Specialist,National Institutes of Health,"Baltimore, Maryland",GS,61722,111087,0301,2026-03-31,2026-04-06,https://www.usajobs.gov:443/job/863139100
Program Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,70623,91815,0301,2026-03-30,2026-04-03,https://www.usajobs.gov:443/job/862206500
Science Education Coordinator,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0601,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863769500
Senior Health Science Policy Analyst,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0601,2026-03-16,2026-03-20,https://www.usajobs.gov:443/job/861065100
Supervisory Accountant,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0510,2026-03-23,2026-03-27,https://www.usajobs.gov:443/job/860681200
Supervisory Administrative Officer,National Institutes of Health,"Baltimore, Maryland",GS,154492,197200,0341,2026-03-09,2026-03-13,https://www.usajobs.gov:443/job/860189100
Supervisory Administrative Officer,National Institutes of Health,"Salt Lake City, Utah",GS,125776,197200,0341,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863082500
Supervisory Contract Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,1102,2026-02-13,2026-02-17,https://www.usajobs.gov:443/job/856809300
Supervisory Contract Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,1102,2026-02-13,2026-02-17,https://www.usajobs.gov:443/job/856811300
Supervisory Data Scientist,National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,1560,2026-03-23,2026-03-27,https://www.usajobs.gov:443/job/861060500
Supervisory Grants Management Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,1109,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/857994500
Supervisory Grants Management Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,1109,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/857995200
Supervisory Health Scientist Administrator (PO),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0601,2026-03-16,2026-03-25,https://www.usajobs.gov:443/job/859993100
Supervisory Nuclear Medicine Technologist,National Institutes of Health,"Montgomery County, Maryland",GS,102415,133142,0642,2026-01-08,2026-01-12,https://www.usajobs.gov:443/job/852902000
Supervisory Nuclear Medicine Technologist,National Institutes of Health,"Montgomery County, Maryland",GS,102415,133412,0642,2026-01-08,2026-01-12,https://www.usajobs.gov:443/job/852902100
Supervisory Nurse,National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0610,2026-01-12,2026-01-21,https://www.usajobs.gov:443/job/853814100
Supervisory Nurse (Magnet Program Director),National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0610,2026-01-12,2026-01-21,https://www.usajobs.gov:443/job/853612700
Supervisory Pharmacist (Medication Safety & Regulatory Compliance),National Institutes of Health,"Montgomery County, Maryland",GS,142488,185234,0660,2025-12-29,2026-01-07,https://www.usajobs.gov:443/job/853058700
Supervisory Pharmacist (Medication Safety & Regulatory Compliance),National Institutes of Health,"Montgomery County, Maryland",GS,143913,187093,0660,2026-03-19,2026-03-23,https://www.usajobs.gov:443/job/861560000
Supervisory Pharmacist (Service Chief - CPIDRS),National Institutes of Health,"Bethesda, Maryland",GS,167603,195200,0660,2025-12-29,2026-01-07,https://www.usajobs.gov:443/job/853055900
Supervisory Pharmacist (Service Chief - CPIDRS),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0660,2026-03-19,2026-03-23,https://www.usajobs.gov:443/job/861559800
Supervisory Physician,National Institutes of Health,"Montgomery County, Maryland",GP,169279,350000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/856955900
Supervisory Physician (Clinical),National Institutes of Health,"Montgomery County, Maryland",GP,169279,350000,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/856956500
Supervisory Physician (Research),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0602,2026-02-17,2026-02-26,https://www.usajobs.gov:443/job/857466500
Supervisory Police Officer (Lieutenant),National Institutes of Health,"Hamilton, Montana",GS,74678,97087,0083,2026-02-19,2026-02-23,https://www.usajobs.gov:443/job/858035000
Supervisory Police Officer (Lieutenant),National Institutes of Health,"Montgomery County, Maryland",GS,85447,111087,0083,2026-02-20,2026-02-26,https://www.usajobs.gov:443/job/858207100
Supervisory Police Officer (Sergeant),National Institutes of Health,"Bethesda, Maryland",GS,81727,106251,0083,2026-03-13,2026-03-19,https://www.usajobs.gov:443/job/860865300
Supervisory Program Specialist,National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0301,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863524600
Supervisory Quality Assurance Specialist (Materials Management),National Institutes of Health,"Bethesda, Maryland",GS,102415,133142,1910,2026-02-16,2026-02-20,https://www.usajobs.gov:443/job/857191500
Supervisory Quality Assurance Specialist (Materials Management),National Institutes of Health,"Bethesda, Maryland",GS,102415,133142,1910,2026-02-16,2026-02-20,https://www.usajobs.gov:443/job/857192200
Supervisory Social and Behavioral Scientist Administrator (SRO)/Health Scientist Administrator (SRO),National Institutes of Health,"Montgomery County, Maryland",GS,169279,197200,0101,2026-03-16,2026-03-23,https://www.usajobs.gov:443/job/861005300
Technology Transfer and Patent Specialist,National Institutes of Health,"Salt Lake City, Utah",GS,125776,197200,0601,2026-03-30,2026-04-03,https://www.usajobs.gov:443/job/861479600
Utility Systems Repairer Operator Supervisor,National Institutes of Health,"Montgomery County, Maryland",WS,46.27,54.01,4742,2026-04-02,2026-04-08,https://www.usajobs.gov:443/job/863530500
Assistant Inspector General for Legal Affairs,Office of Inspector General,"Washington, District of Columbia",ES,151661,228000,0905,2026-04-06,2026-04-24,https://www.usajobs.gov:443/job/864001500
"Audit & IT Officer (Director, IT Audits Division)",Office of Inspector General,"Atlanta, Georgia",GS,152634,197200,0501,2026-03-11,2026-03-17,https://www.usajobs.gov:443/job/860510400
Budget Analyst,Office of Inspector General,"Seattle, Washington",GS,141367,183782,0560,2026-03-23,2026-03-27,https://www.usajobs.gov:443/job/862076400
Criminal Investigator,Office of Inspector General,"Birmingham, Alabama",GS,57188,97087,1811,2026-01-12,2026-01-22,https://www.usajobs.gov:443/job/854131700
Criminal Investigator,Office of Inspector General,"Birmingham, Alabama",GS,89508,138370,1811,2026-01-12,2026-01-22,https://www.usajobs.gov:443/job/854131900
Criminal Investigator,Office of Inspector General,"District of Columbia, District of Columbia",GS,121785,158322,1811,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863710900
Criminal Investigator,Office of Inspector General,"District of Columbia, District of Columbia",GS,143913,187093,1811,2026-04-06,2026-04-10,https://www.usajobs.gov:443/job/863712000
Criminal Investigator,Office of Inspector General,"Salt Lake City, Utah",GS,125776,163514,1811,2026-01-28,2026-02-01,https://www.usajobs.gov:443/job/855634400
Criminal Investigator,Office of Inspector General,"Washington, District of Columbia",GS,102415,158322,1811,2026-01-13,2026-01-18,https://www.usajobs.gov:443/job/854259500
Criminal Investigator,Office of Inspector General,"Washington, District of Columbia",GS,65435,111087,1811,2026-01-13,2026-01-18,https://www.usajobs.gov:443/job/854259800
Deputy Inspector General for Audit Services,Office of Inspector General,"Washington, District of Columbia",ES,151661,228000,0511,2026-03-11,2026-04-10,https://www.usajobs.gov:443/job/860750800
Deputy Inspector General for Audit Services,Office of Inspector General,"Washington, District of Columbia",ES,151661,228000,0501,2026-03-11,2026-04-10,https://www.usajobs.gov:443/job/860772100
HR Specialist (Recruitment & Placement),Office of Inspector General,"San Diego, California",GS,89508,158062,0201,2026-03-12,2026-03-19,https://www.usajobs.gov:443/job/860658700
IT Specialist (INFOSEC),Office of Inspector General,"San Francisco, California",GS,147945,197200,2210,2026-03-05,2026-03-12,https://www.usajobs.gov:443/job/859624300
Senior Counselor,Office of Inspector General,"Washington, District of Columbia",SL,151661,228000,0905,2026-03-11,2026-03-26,https://www.usajobs.gov:443/job/860809200
Social Science Analyst - Recent Graduate,Office of Inspector General,"San Francisco, California",GS,62729,121371,0101,2026-03-25,2026-03-31,https://www.usajobs.gov:443/job/862364900
Supervisory Auditor,Office of Inspector General,"Little Rock, Arkansas",GS,152634,197200,0511,2026-03-11,2026-03-17,https://www.usajobs.gov:443/job/860427300
Supervisory Auditor,Office of Inspector General,"Washington, District of Columbia",GS,169279,197200,0511,2026-03-10,2026-03-16,https://www.usajobs.gov:443/job/860405900
Supervisory Budget Analyst,Office of Inspector General,"Washington, District of Columbia",GS,160836,197200,0560,2026-04-01,2026-04-10,https://www.usajobs.gov:443/job/863349600
Supervisory Medicaid Fraud Specialist,Office of Inspector General,"Salt Lake City, Utah",GS,146481,190424,0301,2025-12-19,2025-12-30,https://www.usajobs.gov:443/job/852987500
Supervisory Writer-Editor,Office of Inspector General,"Idaho Falls, Idaho",GS,147945,197200,1082,2026-04-03,2026-04-09,https://www.usajobs.gov:443/job/863625700
Associate Deputy Assistant Secretary for Human Resources,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0201,2026-03-31,2026-04-14,https://www.usajobs.gov:443/job/863202900
Associate General Counsel - Designated Agency Ethics Official,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2025-12-29,2026-01-13,https://www.usajobs.gov:443/job/853130000
Associate General Counsel for the Centers for Medicare and Medicaid Services Division,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-03,2026-02-17,https://www.usajobs.gov:443/job/856198300
Associate General Counsel for the Centers for Medicare and Medicaid Services Division,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-04,2026-02-18,https://www.usajobs.gov:443/job/856533900
Attorney Adviser,Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,147945,192331,0905,2026-03-26,2026-09-30,https://www.usajobs.gov:443/job/862590000
Attorney Adviser (General),Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,73939,195200,0905,2025-09-30,2025-12-31,https://www.usajobs.gov:443/job/847041300
Attorney-Adviser (General),Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,148871,195200,0905,2025-09-30,2025-12-31,https://www.usajobs.gov:443/job/847046600
Attorney-Adviser (General),Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,75145,185234,0905,2025-09-30,2025-12-31,https://www.usajobs.gov:443/job/847048900
Attorney-Adviser (General),Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,146481,190424,0905,2025-12-16,2025-12-31,https://www.usajobs.gov:443/job/852637900
Attorney-Advisor,Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,146481,190424,0905,2025-09-30,2025-12-31,https://www.usajobs.gov:443/job/847037700
Auditor,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,121785,158322,0511,2026-02-19,2026-02-25,https://www.usajobs.gov:443/job/857855700
"Board Member, Departmental Appeals Board",Office of the Secretary of Health and Human Services,"Washington, District of Columbia",SL,151661,228000,0905,2026-04-01,2026-04-15,https://www.usajobs.gov:443/job/863445900
Budget Analyst,Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,125776,197200,0560,2026-03-05,2026-03-09,https://www.usajobs.gov:443/job/859890800
Budget Analyst,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,121785,158322,0560,2026-02-25,2026-03-01,https://www.usajobs.gov:443/job/858480500
Budget and Financial Management Director,Office of the Secretary of Health and Human Services,"Arlington, Virginia",GS,169279,197200,0501,2026-03-25,2026-04-07,https://www.usajobs.gov:443/job/862389500
"Chair, Departmental Appeals Board",Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-01-30,2026-02-13,https://www.usajobs.gov:443/job/855860600
Deputy Assistant Secretary for Human Resources,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0201,2026-03-31,2026-04-14,https://www.usajobs.gov:443/job/863202300
Deputy Associate General Counsel for Litigation (CMSD),Office of the Secretary of Health and Human Services,"Denver, Colorado",ES,151661,228000,0905,2026-02-24,2026-03-10,https://www.usajobs.gov:443/job/858670700
Deputy Associate General Counsel for Program Enforcement (CMS),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-03,2026-02-17,https://www.usajobs.gov:443/job/856197900
Deputy Associate General Counsel for Program Enforcement (CMS),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-04,2026-02-18,https://www.usajobs.gov:443/job/856534400
Deputy Associate General Counsel for Program Review (CMS),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-04,2026-02-18,https://www.usajobs.gov:443/job/856534000
Deputy Associate General Counsel for Program Review (CMSD),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0905,2026-02-03,2026-02-17,https://www.usajobs.gov:443/job/856198800
Deputy Director Human Services,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,169279,197200,0301,2026-03-17,2026-03-21,https://www.usajobs.gov:443/job/860675400
Deputy Head of Contracting Activity,Office of the Secretary of Health and Human Services,"Rockville, Maryland",ES,151661,228000,1102,2026-04-07,2026-04-21,https://www.usajobs.gov:443/job/864166400
"Director, Office of Legal Resources",Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,0301,2026-04-06,2026-04-20,https://www.usajobs.gov:443/job/863955500
Executive Director Acquisition Policy  Legislation Oversight and Workforce,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",ES,151661,228000,1102,2026-03-24,2026-04-07,https://www.usajobs.gov:443/job/862254700
Executive Officer,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,169279,197200,0301,2026-02-10,2026-02-12,https://www.usajobs.gov:443/job/856808700
Financial Management Analyst,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,125776,163514,0501,2026-03-06,2026-03-10,https://www.usajobs.gov:443/job/860022200
General Attorney and Senior Attorney,Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,74678,163514,0905,2026-03-26,2026-09-30,https://www.usajobs.gov:443/job/862588600
Government Information Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,85447,158322,0306,2026-03-11,2026-03-20,https://www.usajobs.gov:443/job/860337100
HR Specialist (Retirement and Benefits),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,121785,158322,0201,2026-01-29,2026-02-04,https://www.usajobs.gov:443/job/855832800
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,74678,114413,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859378200
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,89508,137128,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859381400
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,106437,163062,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859383300
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,85447,111087,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859376200
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,102415,133142,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859380700
Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,121785,158322,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859383200
IT Specialist (SYSANALYSIS/PLCYPLN),Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,106437,172980,2210,2026-03-05,2026-03-18,https://www.usajobs.gov:443/job/859759400
Intelligence Operations Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,102415,133142,0132,2026-01-23,2026-01-31,https://www.usajobs.gov:443/job/855143100
Intelligence Operations Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,121785,158322,0132,2026-01-29,2026-02-02,https://www.usajobs.gov:443/job/855143500
Lead Government Information Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,143913,187093,0306,2026-04-08,2026-04-17,https://www.usajobs.gov:443/job/864002500
Lead Management and Program Analyst (HR Liaison),Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,143913,187093,0343,2026-03-05,2026-03-09,https://www.usajobs.gov:443/job/859899500
Lead Management and Program Analyst (HR Liaison),Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,143913,187093,0343,2026-03-30,2026-04-03,https://www.usajobs.gov:443/job/862943000
Legal Administrative Specialist,Office of the Secretary of Health and Human Services,"Cleveland, Ohio",GS,64448,83787,0901,2026-02-26,2026-03-11,https://www.usajobs.gov:443/job/859093700
Legal Administrative Specialist,Office of the Secretary of Health and Human Services,"Cleveland, Ohio",GS,64448,83787,0901,2026-03-05,2026-03-18,https://www.usajobs.gov:443/job/859819100
Legal Administrative Specialist,Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,61722,93549,0901,2026-03-05,2026-03-18,https://www.usajobs.gov:443/job/859907700
Management and Program Analyst,Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,89508,135657,0343,2026-03-25,2026-04-08,https://www.usajobs.gov:443/job/862483100
Management and Program Analyst,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,143913,187093,0343,2026-04-03,2026-04-07,https://www.usajobs.gov:443/job/863261500
Personnel Security Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,70623,91815,0080,2026-02-12,2026-02-16,https://www.usajobs.gov:443/job/857150100
Personnel Security Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,70623,97815,0080,2026-02-19,2026-02-23,https://www.usajobs.gov:443/job/858228100
Personnel Security Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,85447,111087,0080,2026-02-20,2026-02-24,https://www.usajobs.gov:443/job/857150300
Principal Deputy Associate General Counsel (CMS Division),Office of the Secretary of Health and Human Services,"Denver, Colorado",ES,151661,228000,0905,2026-03-18,2026-04-01,https://www.usajobs.gov:443/job/861107000
Program Analyst (Management Analyst),Office of the Secretary of Health and Human Services,"Rockville, Maryland",GS,121785,158322,0343,2026-02-12,2026-02-17,https://www.usajobs.gov:443/job/857370900
Program Analyst (Management Analyst),Office of the Secretary of Health and Human Services,"Rockville, Maryland",GS,143913,187093,0343,2026-02-12,2026-02-17,https://www.usajobs.gov:443/job/857371600
Senior Attorney Advisor,Office of the Secretary of Health and Human Services,"Phoenix, Arizona",GS,106437,161313,0905,2026-03-19,2026-04-01,https://www.usajobs.gov:443/job/861717000
Senior Intelligence Operations Specialist (Enterprise Supply Chain Risk Management),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,169279,197200,0132,2026-04-01,2026-04-05,https://www.usajobs.gov:443/job/863439300
Student Trainee (Administrative),Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,57736,75059,0399,2026-03-05,2026-03-13,https://www.usajobs.gov:443/job/859884500
Student Volunteer,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GG,0,0,0160,2026-01-26,2026-12-31,https://www.usajobs.gov:443/job/855153700
Supervisory Attorney-Adviser (General),Office of the Secretary of Health and Human Services,"Denver, Colorado",GS,148871,195200,0905,2025-09-30,2025-12-31,https://www.usajobs.gov:443/job/847050200
Supervisory HR Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,169279,197200,0201,2026-01-29,2026-02-02,https://www.usajobs.gov:443/job/855810700
Supervisory Human Resource Specialist,Office of the Secretary of Health and Human Services,"Salt Lake City, Utah",GS,147945,197200,0201,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/858467300
Supervisory Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,169279,197200,0201,2026-02-23,2026-02-27,https://www.usajobs.gov:443/job/858464500
Supervisory Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,143913,187093,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859352600
Supervisory Human Resources Specialist,Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,143913,187093,0201,2026-03-02,2026-03-06,https://www.usajobs.gov:443/job/859366800
Supervisory Management and Program Analyst,Office of the Secretary of Health and Human Services,"Atlanta, Georgia",GS,133007,172915,0343,2026-03-20,2026-03-23,https://www.usajobs.gov:443/job/861778000
"Supervisory Personnel Security Specialist (Deputy Director, Personnel Security)",Office of the Secretary of Health and Human Services,"Washington, District of Columbia",GS,142488,185234,0080,2026-01-08,2026-01-13,https://www.usajobs.gov:443/job/853811400
Accountant,Program Support Center,"Rockville, Maryland",GS,121785,158322,0510,2026-01-22,2026-02-01,https://www.usajobs.gov:443/job/855194700
Accountant,Program Support Center,"Rockville, Maryland",GS,70623,133142,0510,2026-01-22,2026-02-01,https://www.usajobs.gov:443/job/855195200
Lead Accountant,Program Support Center,"Rockville, Maryland",GS,143913,187093,0510,2026-01-22,2026-02-01,https://www.usajobs.gov:443/job/855195300
"Director, Office of Financial Resources",Substance Abuse and Mental Health Services Administration,"Rockville, Maryland",ES,151661,228000,0505,2026-03-02,2026-03-16,https://www.usajobs.gov:443/job/859011900
Management Analyst,Substance Abuse and Mental Health Services Administration,"Rockville, Maryland",GS,143913,187093,0343,2026-04-02,2026-04-06,https://www.usajobs.gov:443/job/863244300
Principal Deputy Assistant Secretary,Substance Abuse and Mental Health Services Administration,"Rockville, Maryland",ES,151661,228000,0301,2026-02-01,2026-02-14,https://www.usajobs.gov:443/job/855612600
Senior Advisor,Substance Abuse and Mental Health Services Administration,"Rockville, Maryland",GS,169279,197200,0301,2026-03-24,2026-03-28,https://www.usajobs.gov:443/job/861971900
